,B1_mean,B1_std,B1_skew,B1_kurtosis,B1_entropy,B1_rms,B1_max,B1_p2p,B1_crest,B1_clearence,B1_shape,B1_impulse,B2_mean,B2_std,B2_skew,B2_kurtosis,B2_entropy,B2_rms,B2_max,B2_p2p,B2_crest,B2_clearence,B2_shape,B2_impulse,B3_mean,B3_std,B3_skew,B3_kurtosis,B3_entropy,B3_rms,B3_max,B3_p2p,B3_crest,B3_clearence,B3_shape,B3_impulse,B4_mean,B4_std,B4_skew,B4_kurtosis,B4_entropy,B4_rms,B4_max,B4_p2p,B4_crest,B4_clearence,B4_shape,B4_impulse
2004-02-14 10:42:39,0.06012417598515514,0.07623476054079066,0.029427643975665534,0.38252411304173206,4.85020734629036,0.07626032545266506,0.422,0.749,5.533676882377538,0.050509668527485764,1.2683803844811776,7.018807211664625,0.07433380536158929,0.09358810253744375,0.08078157897614613,0.14752302732279388,5.0576629310579335,0.09359584309581617,0.469,0.8819999999999999,5.01090630189499,0.06270755850879543,1.2591289069694287,6.3093769748312605,0.07587675179452132,0.0976932203922985,0.03971349912738273,0.9575288660208225,5.069287367968952,0.09769681924030255,0.532,1.025,5.445417815409653,0.06349030736216432,1.2875725031676535,7.011370247380741,0.04382367303090829,0.054983720568300795,0.022350848420113152,0.09180768715077958,4.528462330633417,0.055081350949508945,0.232,0.454,4.211951885723825,0.03693663910792606,1.2568857683531172,5.293942382154351
2004-02-14 10:52:39,0.06085687777723483,0.07748205226476072,0.046561930673413195,0.5787980811166378,4.863938082287949,0.0775032644083139,0.403,0.755,5.199780977958001,0.0510177968550108,1.273533366138381,6.622094572041176,0.0757860247082371,0.09587313351622734,0.12409707709547388,0.2122852033384781,5.0782657302989715,0.09587822645583217,0.457,0.901,4.766462802798342,0.06367572235787661,1.2651175045128245,6.030135526429442,0.07655368914497733,0.098968360780907,0.08461734038319547,1.5602033041482408,4.877697007988225,0.09897132740655576,0.835,1.428,8.43678691475942,0.06397867499472144,1.2928355055381318,10.90737767606049,0.044388593193025794,0.05599992400153609,0.0011272645373905,0.20909545858524847,4.546138043313268,0.056070882326875356,0.283,0.503,5.047182927320463,0.03729064775595962,1.26318223429719,6.3755118070392935
2004-02-14 11:02:39,0.06017642463010866,0.07688157469319454,0.012824163771363825,0.547369293847801,4.856219051536124,0.07689589971854854,0.413,0.7689999999999999,5.370897557758566,0.05039350045923106,1.2778409516884868,6.8631528466275755,0.07368255285902531,0.09293639262512952,0.10943657722371582,0.2715240331131281,5.0471534181337825,0.0929362858636937,0.459,0.908,4.9388674803854204,0.062184521808214314,1.261306540796788,6.229425857138683,0.07877171736901199,0.10169657259572397,0.029803590622854412,1.3406376836366216,4.947583957765426,0.10172481259234688,0.684,1.3290000000000002,6.724023201114846,0.06584682857697012,1.2913875181343248,8.683319633565318,0.044275404072463435,0.05568204107815748,0.04738797853826684,0.14989443808336356,4.540032097708247,0.05574833494783086,0.269,0.516,4.825256220687658,0.037301829591205156,1.2591265086274588,6.075608018387378
2004-02-14 11:12:39,0.061315103276526665,0.07762053543117667,0.0038164151469682814,0.33159822302836073,4.8694757887859925,0.07765492902800095,0.381,0.7230000000000001,4.906320883541318,0.05163797149164329,1.2664894109006528,6.213803445485816,0.0751551833585625,0.09456676197569179,0.11555310488172521,0.16129937115398318,5.066529540237225,0.09457430922728774,0.408,0.774,4.314067988796674,0.06346534890238893,1.2583870466535534,5.428767275484481,0.08028512134381544,0.10334716105716717,0.029369718467882246,1.247555138314961,4.815361500061777,0.10334982788176093,0.862,1.607,8.340604117756106,0.06709935605788016,1.2872849433604578,10.736734099317669,0.04510107915425444,0.05671100225194012,-0.0024788435663477223,0.1554433034311944,4.558655307499011,0.05678657863837903,0.266,0.517,4.684205429841212,0.03798391340907561,1.2590957844746444,5.89786331032631
2004-02-14 11:22:39,0.06054670638214751,0.07696622367865291,-0.008325424431652143,0.42855234199152736,4.859529054289175,0.07698996213941164,0.449,0.835,5.831929092093346,0.0508391408611296,1.2715796901235326,7.415762587746472,0.07458508716245849,0.09404380165068804,0.10280903047054712,0.18351333718829643,5.060297175984802,0.09405460833520765,0.422,0.8180000000000001,4.4867551677638735,0.06283212371916679,1.2610377209902748,5.657967511398293,0.08114693100249047,0.10412392580250021,0.08247973083940495,1.08635316702869,4.945144697320233,0.10413269395389337,0.71,1.359,6.818223682125859,0.06800498855754394,1.2832610262327413,8.749560719409208,0.045276038869084066,0.056920266555544934,0.005725209099686632,0.15493430220809623,4.561908079312454,0.05698507432850642,0.281,0.532,4.931115793235556,0.03814552218165482,1.2586143963096925,6.20637332723636
2004-02-14 11:32:39,0.06140490258313344,0.07812065363636858,0.01758515505213877,0.5575041560999288,4.8726082751790285,0.0781385721449928,0.444,0.827,5.682212866343655,0.05157652210677107,1.2725135755928343,7.230693011830572,0.07510781776453886,0.09446664121106935,0.09676594614713391,0.16926083559760707,5.064259354920035,0.0944719007754929,0.466,0.881,4.9326836464042625,0.06346144791481688,1.2578171432388032,6.204414052620973,0.07777147321646585,0.10019131476057033,-0.008481559837057511,1.2155433384497116,4.9179437007124145,0.10019872436548741,0.686,1.34,6.846394545879936,0.06502669972978713,1.2883737471013117,8.820714995209316,0.04475994921626895,0.05624861868952479,-0.013824285836956446,0.10931639157770157,4.550579221964886,0.056295874620543536,0.242,0.46699999999999997,4.298716409171644,0.03775839924532553,1.2577287420174643,5.406619181597284
2004-02-14 11:42:39,0.06031285707309821,0.07651981466549862,-0.0024295907905801666,0.44655963720291725,4.852030132395704,0.07653710577860187,0.415,0.7689999999999999,5.422206598724367,0.05073725122352867,1.2690014947532684,6.880788278642258,0.07414898188388097,0.09332632894183152,0.10239879360625596,0.16323505871828292,5.052617231121677,0.09333775375583751,0.388,0.771,4.156945977240574,0.0626101963883801,1.258786720794179,5.232708395209216,0.07788832462522627,0.10054797722416507,0.00903241276665268,1.555591873627041,4.7901330684236845,0.10055526076153186,0.84,1.597,8.353615650125667,0.06515390356860984,1.2910184067428803,10.784671567167628,0.04462537233263236,0.05595120439854473,0.01902643626690807,0.10923919778641089,4.545860707766465,0.05604303409862842,0.247,0.46699999999999997,4.4073274042463915,0.037628245251620514,1.2558558319892579,5.534967824108907
2004-02-14 11:52:39,0.06176009570779778,0.07841442865769781,0.009885699107458833,0.47528670123409933,4.87715387854528,0.07844942492527901,0.393,0.754,5.009596952104137,0.05192576515303099,1.2702283574242268,6.36333210782865,0.07426041310610844,0.09388764243981898,0.10091616671752944,0.24349732897945042,5.057287881560841,0.09388901259918513,0.42,0.813,4.473366886847473,0.06250269290897625,1.264321172911198,5.655772469241112,0.07789921382879991,0.1004406167212224,-0.06116675534402449,1.0612283964844242,4.999300406298853,0.1004478501226746,0.608,1.1600000000000001,6.052892115236552,0.06505074317445289,1.2894590995928419,7.804956816845537,0.04464798085843886,0.056030086278261795,-0.012629137862040087,0.07987258788384732,4.546386428717736,0.056098402066283054,0.261,0.52,4.652538938481983,0.0376346294469989,1.2564600008262181,5.845729078489083
2004-02-14 12:02:39,0.0609932613897158,0.07778132686859128,0.028475686983162607,0.5197019162559204,4.8684029324239635,0.07781435868588893,0.413,0.8160000000000001,5.307503743199191,0.051104360269826135,1.2757861592069148,6.771239815512419,0.07558513599296789,0.09550198381646485,0.11450699996539189,0.22139237055599992,5.075526360425487,0.09550546023251918,0.417,0.808,4.3662425057663174,0.06363966229212933,1.2635481695952044,5.51695772616981,0.08157961814541717,0.10496320159651912,-0.06056666707094956,1.1577816635232225,5.013605071358191,0.10497213826536325,0.664,1.299,6.325487991122444,0.068275209198836,1.2867446630878865,8.139287914003322,0.04396811367742443,0.055375836750768764,-0.05409663028235915,0.13877176217651543,4.535151347749371,0.05546980540338878,0.254,0.474,4.579067803697082,0.036971917557076815,1.2615916573166506,5.776913739431517
2004-02-14 12:12:39,0.06078329019971649,0.0772846850484136,0.00042234803515622295,0.397672651034211,4.862891017385029,0.0772994242305613,0.369,0.6990000000000001,4.773644870877463,0.05099934688362727,1.2717216191584484,6.070747384479708,0.07511455637482287,0.09434141368684626,0.12913324126700298,0.12434498937338523,5.063736726666661,0.09436538336392628,0.398,0.791,4.21764831352496,0.06352544853525954,1.256286236891841,5.2985735283314925,0.07885712192978162,0.10158886997539451,0.08893378782495534,1.0821536178707585,4.9231991758913995,0.10160462023197091,0.725,1.3940000000000001,7.135502286655577,0.06586494804247969,1.2884647289365292,9.193843019601664,0.04505083256018221,0.05662111294262841,-0.04164971087975228,0.08378637502866049,4.556795386222906,0.056681635070672386,0.273,0.522,4.81637482157343,0.03789076540246532,1.2581706452361983,6.059821416958423
2004-02-14 12:22:39,0.06141603593925438,0.07811293926858279,0.027208711814106282,0.4483982533338371,4.874434605548192,0.07812388759889716,0.396,0.765,5.06887217432316,0.05150338786956923,1.272043797749634,6.447827410933478,0.07461106499340778,0.09392430225484527,0.14915048904984574,0.13571648152552118,5.059089701705139,0.09393096311301945,0.442,0.786,4.705583604718048,0.06294058420748432,1.2589414602421058,5.9240542946150505,0.07801201230528787,0.10135948111795864,-0.0025584582855198977,1.981887028418051,4.701223408161813,0.10136769957975619,0.977,1.748,9.638178670823002,0.0650570760458164,1.2993857815520702,12.52371232492584,0.04386483715025022,0.05508077052800939,-0.0011000261343642047,0.12031790507066953,4.529836769725478,0.055186635382491654,0.259,0.506,4.693165260119655,0.036881534259650725,1.2581064690485657,5.904501574070533
2004-02-14 12:32:39,0.062450168465256646,0.07921160446502634,0.0018456107197700963,0.359252768291062,4.889341852320372,0.07923462461930045,0.432,0.776,5.452161880940758,0.05242398193606313,1.2687655864912777,6.917515366517189,0.07529527808975021,0.09502751011028669,0.1449957958246666,0.24914474321445512,5.070195438341008,0.0950539406001373,0.488,0.967,5.133927083074503,0.06353562140187108,1.2624156920814507,6.481150111675202,0.07812656868011122,0.10015772510102205,0.025835603119269898,1.141853949040343,4.9345053466724105,0.10019777015580983,0.706,1.282,7.046064986298136,0.06555495908224548,1.28250570642708,9.036618552783404,0.04441076224424895,0.05597378512087107,-0.01122866720395166,0.17603182909423198,4.544592191257862,0.056051723373586645,0.249,0.493,4.442325498904048,0.03732121104913379,1.262120273129182,5.606749072005507
2004-02-14 12:42:39,0.05945954392304258,0.07536298184073358,-0.03812112309616361,0.500599036743274,4.837816860980757,0.07538201228257509,0.454,0.825,6.022656947630255,0.05006817108257352,1.2677865874676177,7.635443699124299,0.07492167586307898,0.09452563604682397,0.12111838055304888,0.1971049987448228,5.065431985475267,0.09453308869721583,0.459,0.869,4.855442748413217,0.0631220170527119,1.261758864950874,6.126397931071812,0.0788743590995651,0.10211410270202222,-0.06668431197225633,1.8703673847277513,4.802083827512007,0.10212375813532522,0.806,1.5950000000000002,7.892384834995608,0.06590436751547557,1.294764981943141,10.218783508371407,0.043690170418475935,0.055122082713531216,-0.016041967107784216,0.18507961261324235,4.53013392229991,0.055201136199950776,0.256,0.49,4.63758570245205,0.03671626993638588,1.2634680906762272,5.859441552824462
2004-02-14 12:52:39,0.06073528980907253,0.07694507236687942,0.010566575395846264,0.3562961931014579,4.860386888044349,0.07695351168778514,0.393,0.708,5.106979413681274,0.05112801605426952,1.2670312750576511,6.470702638209761,0.07411641193417653,0.09329422622985728,0.12872308611526004,0.14476781599726962,5.052541577017588,0.09330958758200239,0.391,0.774,4.190351818417171,0.06255801257451153,1.2589598598603435,5.275484738080018,0.07691659749011155,0.099302711228702,0.032104621529532945,1.1803321919556002,4.883449676411114,0.09932330124312477,0.691,1.375,6.957078463477184,0.06414103032082617,1.2913116867382732,8.983756725443236,0.04458401289125316,0.05601445650057986,-0.022404243816767103,0.1519310272338088,4.5470824805837236,0.05608916154372309,0.232,0.461,4.136271493720751,0.03762149392444589,1.258055475637257,5.2036590013976864
2004-02-14 13:02:39,0.05992299428683023,0.07618309867298004,-0.01684188808268627,0.5245948774419595,4.848240141310983,0.07620635034177724,0.449,0.823,5.891897433564048,0.05026041528274732,1.2717380239212401,7.492949999307368,0.07451003466966148,0.09364459330774763,0.05624690213599117,0.0725280675908877,5.0585787258403565,0.09366186366035681,0.479,0.86,5.114141244690403,0.06291543902365093,1.2570369088620683,6.4286643017096345,0.07786117486205378,0.10009896974510081,0.015047000902241528,1.0601535930280002,4.924317225791509,0.10012699124462864,0.708,1.3039999999999998,7.071020423156688,0.06523843310300044,1.2859681532165816,9.093107074923537,0.04350520044923905,0.05466536455133797,-0.024096136738510115,0.11607188225790255,4.521895961646964,0.054753672003626894,0.254,0.469,4.638958278143884,0.036631961581659454,1.258554642622836,5.8383824778916225
2004-02-14 13:12:39,0.06183763855656997,0.07852164735568275,-0.006563269867284582,0.3625769080969583,4.879887933888306,0.07855083670445571,0.356,0.705,4.532096855179726,0.05195269626317463,1.2702754913998902,5.757011559785324,0.07426534498754783,0.09367113417664276,0.15483786950988476,0.24433458128715646,5.054308464868191,0.09368507097744562,0.496,0.975,5.294333396186575,0.06260385211916727,1.2614910897290508,6.678754405344309,0.0773124664290248,0.10069604840310067,0.05875574264479568,2.8116828250854806,4.579245409328478,0.10070192296540381,0.996,1.9769999999999999,9.890575777209103,0.06450911252907482,1.3025315012793086,12.882786515604936,0.044158601494212156,0.055578838813881176,-0.0018517039078838138,0.11977429423223818,4.5388993821742085,0.05563818383418198,0.244,0.481,4.3854774398673975,0.03715437580995481,1.2599625430047745,5.5255373074253935
2004-02-14 13:22:39,0.06068782655403061,0.07701648115162828,-0.013252834919600626,0.398373234122523,4.860887202245586,0.07703949914135334,0.422,0.749,5.477709547743911,0.050987849314201625,1.26943908714155,6.953618607914582,0.07405630157722523,0.09326944360691271,0.14890546236349314,0.19059000985510188,5.052079532171295,0.09328261793563804,0.415,0.806,4.448845982070705,0.0625260540408834,1.259617560544308,5.603844523173248,0.07536163875189164,0.09790279638333232,0.011943810184267305,1.9838944710115753,4.786825337689714,0.09793105671706091,0.847,1.553,8.648941698312555,0.06289236738251172,1.2994815179042634,11.239139886388678,0.044245666292298015,0.055518400407984565,-0.005752212117178209,0.05179799482657366,4.537837990679434,0.055611153297804125,0.256,0.471,4.60339311125397,0.037276315116825984,1.2568723212443642,5.785877385342093
2004-02-14 13:32:39,0.061265784462131476,0.07779822221803347,-0.021276324656495246,0.4322840206017702,4.86972668516496,0.07783707086008651,0.378,0.742,4.856297851694106,0.05143564893471778,1.2704819099835045,6.169838570069118,0.07434440158210825,0.09358415468559073,0.15261402539672947,0.17630009401574576,5.056066396569149,0.09359634994216502,0.503,0.833,5.374141195792499,0.0627369774958583,1.2589562623460533,6.765808713174875,0.07591903901557659,0.0982813576505967,0.037506732768299446,1.2172941941302349,4.89734336515907,0.0982939721756263,0.696,1.387,7.080800425446488,0.06324125096623634,1.2947209744772845,9.167660826913247,0.0441429269007265,0.0555375875980494,-0.03421079575679934,0.09262754283430041,4.538047763595643,0.05562066637724192,0.276,0.488,4.962184345797946,0.03711685428379203,1.2600131047569145,6.2524173039250295
2004-02-14 13:42:39,0.0608179598613208,0.07700009450402444,0.02273051785133013,0.41223838443872607,4.85911892848925,0.07702436383794335,0.383,0.749,4.972452622988475,0.05117945859630134,1.2664739825797668,6.297481876625421,0.0753383954294637,0.09519669175859999,0.11013356672218795,0.33554395114005153,5.07085516288484,0.09520999250594488,0.447,0.869,4.694885360610542,0.063478344977516,1.2637645381641576,5.933229629485646,0.07693085599882796,0.0994313912335805,0.08252252343787965,1.394957353368771,4.87598342781264,0.0994341186532139,0.759,1.423,7.633194825682378,0.06424726340858082,1.2925128332736708,9.866002271072656,0.04396323062649418,0.05533413029456453,-0.04245021844474592,0.07224680391740268,4.534301166604703,0.0554324977317063,0.232,0.457,4.185270545139094,0.03688644285262761,1.2608831730919299,5.277137205203172
2004-02-14 13:52:39,0.05999443332193989,0.07603472896700943,-0.004724657654711535,0.42148154545232863,4.8461173759077685,0.07605566888002195,0.383,0.747,5.035785045874538,0.05045254503416887,1.2677120970856555,6.383925620978195,0.07371702719859304,0.09236366748846547,0.1020985401587489,0.0776188777522675,5.042857188774595,0.09236848308178193,0.457,0.794,4.947575025080555,0.06243595199683726,1.253014216551924,6.199381843883177,0.07646774744860567,0.09927924949911693,0.05840104093663766,1.8587259011662645,4.807479939255088,0.09928324285906923,0.859,1.5499999999999998,8.652013927660834,0.06369415520517736,1.2983675624262105,11.233494233334621,0.04402343864446384,0.05500242691359574,-0.0314533895522332,-0.013048351635255084,4.528706687230676,0.05507672713025383,0.232,0.43500000000000005,4.2123054888742955,0.03717513443078503,1.25107735393087,5.269920004969333
2004-02-14 14:02:39,0.06110410664583208,0.07761447265461816,0.029645751280298616,0.41812726167611336,4.867583106543829,0.07764417839349137,0.378,0.7030000000000001,4.86836241713244,0.05128681928828418,1.2706867452220167,6.18616359438721,0.07458186434884491,0.0935013961585743,0.10821442820347402,0.07791573167854349,5.055863454263316,0.0935013417195947,0.43,0.84,4.598864487843885,0.06308463379953405,1.2536739666664396,5.765476684636667,0.07541164119341774,0.09778552694911066,-0.024534417978265322,1.8030657527853253,4.827886959639474,0.09780294192902964,0.796,1.48,8.138814480423449,0.06295044553065485,1.296921010884541,10.55539950335252,0.04496576981297797,0.0567038440781035,-0.01073110716722165,0.24045309785823887,4.557500973480322,0.056793835260698124,0.312,0.605,5.493553984650637,0.037806255729680625,1.2630459902480387,6.938611332524121
2004-02-14 14:12:39,0.06157493041652344,0.0782345383057132,-0.03453869395545315,0.4630997125841696,4.875614521914325,0.0782458575849892,0.408,0.794,5.214333545476679,0.05171428742887747,1.2707421194907622,6.626073261310815,0.07598373944040193,0.09580583694247792,0.13922543834295004,0.20673465882269992,5.077699621995139,0.09581386712605386,0.442,0.852,4.613110954163864,0.0640324771040785,1.2609785703058973,5.817034055644023,0.07900302749157674,0.10193008253530803,-0.006843613230727964,1.2246272577418185,4.940591111014765,0.1019521873157307,0.728,1.319,7.140602072082011,0.06604852839363924,1.2904845618302512,9.214836736194938,0.044229015088625964,0.05566697774615922,-0.02334282125892971,0.11974021272656765,4.539923029953052,0.0557523359599266,0.254,0.488,4.555862918148738,0.03718156173360268,1.260537587106795,5.742836450032532
2004-02-14 14:22:39,0.06203056789882297,0.07846502582413042,-0.03518402829218879,0.3669063563699959,4.879264316841928,0.07848300584306396,0.417,0.7909999999999999,5.313252155936034,0.05222081277301804,1.2652311352537717,6.7224920571445,0.07579779286097901,0.09552713095032561,0.13871786180286835,0.2317050718735878,5.075951568808203,0.0955301416275147,0.488,0.9079999999999999,5.1083353555863,0.06396045307058384,1.2603288040685678,6.438182189487264,0.07846740563504034,0.10157780164725823,-0.04709133369676756,1.8686597982588125,4.892365025043055,0.10159418769586523,0.793,1.4380000000000002,7.805564648776401,0.06564542851735354,1.2947310653851591,10.106107033643006,0.044361736412909254,0.05576172815459061,-0.00015426390697872392,0.19513475368863187,4.541260455630407,0.055834281280951914,0.286,0.567,5.122301092421691,0.037376055164754236,1.2586135213747889,6.446997415474793
2004-02-14 14:32:39,0.06157703012842401,0.07776942387025144,0.0015421167725733998,0.2957408061863709,4.870043134602687,0.07779197884270762,0.371,0.732,4.769129227965105,0.05185512153984396,1.2633278786012574,6.0249739103404085,0.074336735192148,0.09301267923494147,0.11408429122423255,0.030248012068718744,5.050322719331656,0.09302405484089556,0.366,0.71,3.9344662047466223,0.06303841061617334,1.2513874143173487,4.923541490676868,0.07424439669905727,0.09611541822446663,0.02517554968006518,1.3638177134936753,4.903793732665338,0.09613295098381555,0.681,1.2890000000000001,7.083939409231801,0.06186102727012363,1.2948175924101246,9.172409370640722,0.043741930758336565,0.054920099774645924,-0.03581280296221774,0.04907241498849357,4.52614853138996,0.05499430784371894,0.261,0.46599999999999997,4.745945721177207,0.03679838341309866,1.257244636674796,5.96681480389974
2004-02-14 14:42:39,0.06044855705844983,0.0765096367784535,-0.0058891984296937545,0.3555244645619795,4.854122068873686,0.0765350013137455,0.371,0.7030000000000001,4.847455329348369,0.05093745684002865,1.2661179197336525,6.137450057596364,0.074342253039699,0.09395072864835585,0.15241159374065127,0.31573337555820613,5.058119187524958,0.09395407953351097,0.542,0.916,5.768775583679502,0.0626706108127571,1.2638045753515055,7.290604976830205,0.07514566140924778,0.09746296465817028,0.013142000940735001,1.4752632499661416,4.940361851724511,0.09746988276284638,0.688,1.254,7.058590617924208,0.06260393765517401,1.2970793114990307,9.155551858850648,0.044547194687239715,0.05588279667013662,-0.014588016549013158,0.04799785634879372,4.544109920990169,0.05597604002157441,0.234,0.459,4.180360023856837,0.03750380516126288,1.2565558934647891,5.252856024781914
2004-02-14 14:52:39,0.06138986278626825,0.07769032963853223,-0.05412985080004513,0.4382912774453911,4.8686536566333745,0.0777208375550804,0.415,0.7929999999999999,5.339623362986681,0.051766195002156505,1.2660207081040273,6.760073751017206,0.07482679818350517,0.094055139254944,0.14469550969712736,0.2365007171006699,5.020768603870853,0.09406284567496088,0.645,1.048,6.857117657580034,0.06328407953765595,1.2570743097183077,8.619906446059641,0.0771136285951467,0.10008604210017556,0.02192645598800958,1.4693618992852886,4.911570861123137,0.10009319501282485,0.752,1.326,7.512998260307776,0.06421766032007242,1.297996175725602,9.751843010112594,0.044199667952535125,0.05556108087877076,-0.05003612342684532,0.14943523508917078,4.538092258986312,0.055646418595757835,0.259,0.474,4.654387587483387,0.037256003236603066,1.2589782044407003,5.859772527660918
2004-02-14 15:02:39,0.060816836759606606,0.0769213629211604,0.02532221867173946,0.41650513240738585,4.858039689686603,0.07693628628972225,0.359,0.696,4.666198712114832,0.05134276124319934,1.2650491276590348,5.902970610244579,0.07403242345817637,0.0929636860097433,0.07054218079193023,0.1256947605135843,5.0493095327531385,0.09297501983960796,0.449,0.835,4.829254145625072,0.06265104532771834,1.2558689219748824,6.06491019780889,0.07729405732701804,0.10048087796272201,0.05032728481063515,2.270829588671544,4.723349384657954,0.10049007434443506,0.984,1.69,9.792011862060006,0.0644208831586248,1.3001009109830866,12.730603542221402,0.04310537623907267,0.05414304119732721,-0.031216585075015648,0.11797449884346234,4.512000809093269,0.05422298125226598,0.256,0.503,4.721245385033154,0.036293459093071925,1.2579169000064498,5.938934358910664
2004-02-14 15:12:39,0.061808877386591,0.07839326936371134,-0.054677472417271084,0.44357639725953923,4.87684165081999,0.0784087322523616,0.437,0.808,5.57335882683957,0.052054975287929586,1.2685674868667298,7.07018180037038,0.07470384296108126,0.0940245923314794,0.100751633300822,0.16571526523079072,5.0603251238723495,0.09402627181794475,0.498,0.9299999999999999,5.296392065445666,0.06309418306108877,1.258653746460272,6.666323715895645,0.07638913032862893,0.09901902571327015,0.04824964495885853,1.7535495870359914,4.788711690129462,0.09902297677405866,0.908,1.57,9.169589014393996,0.06372390261414992,1.296296689699936,11.886507885267834,0.04378392499633643,0.055056696304330945,-0.027978243073960206,0.11120724774871071,4.528520025371106,0.055129828258101456,0.251,0.5,4.552889205910323,0.03679083815525471,1.2591339918181017,5.732697560143412
2004-02-14 15:22:39,0.06015425557888571,0.07633890396641203,-0.010846294346950705,0.3840445634666727,4.8519094424186,0.07637467141731759,0.366,0.715,4.792164643172675,0.050555448489261266,1.2696470213509763,6.08435756502765,0.0738788515064205,0.0930337069437267,0.10146217105761396,0.17431971749082598,5.048925637574517,0.0930367878253638,0.454,0.859,4.879790141209389,0.062333587873823454,1.2593155676936636,6.145195691903044,0.07736471507397809,0.0999970894312302,-0.025128562282203216,1.2717365976033048,4.958483578948044,0.0999958131844853,0.688,1.2839999999999998,6.880288064968159,0.0645743140127407,1.2925248039609116,8.89294298236757,0.043659260706087805,0.05498898985772175,-0.020556324144067373,0.17759604417483477,4.5276810737206885,0.05508181060623476,0.247,0.494,4.48423893988775,0.036674845625036825,1.261629485140462,5.657448064977394
2004-02-14 15:32:39,0.06073934274134433,0.07684209250208417,-0.04018167569114017,0.3604778143629246,4.8594759900328635,0.07685577561017033,0.398,0.767,5.178530784969824,0.051183626820131486,1.2653376237121479,6.552589837773921,0.0744392304311733,0.09323986959837278,0.17087477045026897,0.09123974123559275,5.0515233348461015,0.09325136791515584,0.398,0.752,4.268033905541394,0.06309862961144476,1.2527180543782797,5.346643130170345,0.07704751208555076,0.09893064221618471,0.045590476287677525,1.241647301712907,4.904630835903678,0.09894855207536106,0.713,1.355,7.205764865128758,0.0646034961472419,1.2842536948563918,9.254030152307976,0.04380003906440618,0.05498111565289367,-0.049190580237741435,0.1246746115917241,4.527523158691865,0.05511074530221855,0.278,0.537,5.04438832165111,0.03689642673669774,1.2582350719180966,6.3470263026754905
2004-02-14 15:42:39,0.06031227110698747,0.07685514897444175,-0.011202283278893251,0.4797596760339462,4.856709923902562,0.07689389429615541,0.393,0.737,5.110938958122836,0.05058035628943148,1.2749295107749123,6.5160869054799875,0.07433297524293131,0.09352879265654462,0.12726075055051075,0.17102789076279645,5.053986932785656,0.09353646464493073,0.403,0.757,4.308480136915682,0.06268692223771323,1.2583441512900504,5.421550781237205,0.07573338541921022,0.09736978699673123,0.018417327680497062,1.2100619930966086,4.9803197202751,0.0973776301400981,0.649,1.2690000000000001,6.664775052199131,0.0633676743436685,1.2857952883141244,8.569536359791165,0.043262512818007304,0.05447292038700362,-0.012540901318625931,0.16570740550277563,4.518638251365787,0.054579954061189435,0.247,0.481,4.525471013095559,0.03635025634951902,1.2615992577867885,5.709330871256983
2004-02-14 15:52:39,0.061463694516333316,0.07816054129782576,0.014331852010639074,0.42248569032352457,4.874945557001651,0.07818121955413102,0.432,0.759,5.525623704307815,0.05157852669025483,1.2719902402442664,7.028539423141911,0.07450715366961286,0.09376104265735788,0.10672472334942565,0.13892663988155807,5.057629026652119,0.0937670266453119,0.403,0.791,4.297886095123919,0.06296872686287147,1.2584969634070726,5.408876599782932,0.07753747741588886,0.1006056694016031,-0.03288246286811844,1.9952258783322177,4.730826290141298,0.1006162854429283,0.876,1.687,8.706344068892166,0.06465596208634232,1.2976471352459833,11.297762439463776,0.0439370086429987,0.055099418690349865,-0.02623568813822714,0.07816744809933862,4.530775572195923,0.05516918033566501,0.244,0.476,4.422759202065981,0.037100546710371336,1.2556426129036469,5.553404920725777
2004-02-14 16:02:39,0.06158816348454425,0.07824090751917155,-0.01635759159622515,0.4724294893844161,4.875173282903637,0.0782591555943928,0.417,0.7709999999999999,5.328450030323068,0.051779115157431055,1.2706850012508033,6.770781533445911,0.07337492065042181,0.0927505014964886,0.1174592757945932,0.3444435089882574,5.019910339600277,0.09275218472825242,0.62,1.035,6.6844786655591015,0.06181753426680456,1.2640856563259426,8.449753601150038,0.0775631622637824,0.10015418326642782,-0.010868583248146543,1.4267622918431457,4.8510894623642855,0.10017102519583011,0.854,1.499,8.525419384801804,0.06485972811669297,1.2914768077036527,11.010381411418672,0.04407637091654729,0.055684536521832445,-0.026839942097562547,0.21410058512409913,4.539651896715147,0.05576287753218503,0.293,0.571,5.254391684340308,0.0370256755701623,1.2651422150377256,6.647552734202103
2004-02-14 16:12:39,0.060123150544460366,0.0759546312588127,-0.024891472678565004,0.3050589169345259,4.8474946370316605,0.07600115650326308,0.4,0.774,5.263077805701893,0.05067887987141109,1.2640913826872915,6.653011300600502,0.07559841789149822,0.09478088560504293,0.12977133566739094,0.08195730677964841,5.068952082294273,0.09480223542199763,0.405,0.771,4.272051162055457,0.06399018590075917,1.254024066456807,5.3572549703523125,0.07610737828995555,0.09848603536632389,-0.11437282213687881,1.6331051733752706,4.8328407916828775,0.09849416873336356,0.894,1.504,9.07667947754525,0.0634360266401572,1.2941474393996115,11.746561504116189,0.04431139215781896,0.05565783034968048,0.004773783824327511,0.08653311855614643,4.539173614853403,0.055709313088769113,0.251,0.483,4.505530333860841,0.03733196307515522,1.2572232641744916,5.664457553173713
